name,nation,rep_nation,distributor,date3,month,year,sales0,boxoffice_num0,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,sales_share,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
고질라,미국,미국,워너브러더스 코리아(주),2014.5.15,5.0,2014.0,5972847963.0,709734,610,25335,미국,0,1.0,12세 관람가,132.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.40%,1906000.0,7.286,826010.25,7.68402381
고질라: 킹 오브 몬스터,미국,미국,워너브러더스 코리아(주),2019.5.29,5.0,2019.0,3085036318.0,359041,923,15867,미국,3,1.0,12세 관람가,132.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.20%,1660000.0,7.8725,430470.0667,8.190761905
"고흐, 영원의 문에서",미국,"미국,프랑스",(주)팝엔터테인먼트,2019.12.26,12.0,2019.0,130990960.0,16691,68,572,미국,4,0.0,12세 관람가,111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,33000.0,8.51,370016.875,7.988
곡성,한국,"한국,미국",이십세기폭스코리아(주),2016.5.12,5.0,2016.0,55863520382.0,6879908,1485,130322,한국,5,1.0,15세 관람가,94.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.20%,3000211.8,7.741666667,1488110.605,7.578065476
곤지암,한국,한국,(주)쇼박스,2018.3.28,3.0,2018.0,21442194144.0,2675575,1124,88477,한국,0,1.0,15세 관람가,94.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.20%,1041666.667,6.956666667,1905846.877,7.416103175
골드,미국,미국,CGV아트하우스,2017.3.22,3.0,2017.0,195316900.0,25612,200,3102,미국,0,0.0,15세 관람가,121.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,248300.1667,8.021666667,543935.1111,8.058333333
골든슬럼버,한국,한국,(주)씨제이이엔엠,2018.2.14,2.0,2018.0,11412768798.0,1387508,833,42991,한국,5,1.0,15세 관람가,108.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.60%,347686.5,7.575,2274409.238,7.809019048
곰돌이 푸 다시 만나 행복해,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2018.10.3,10.0,2018.0,4093369860.0,492201,536,21601,미국,4,1.0,전체 관람가,104.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,1330243.167,8.14,1679195.667,8.528333333
공각기동대 : 고스트 인 더 쉘,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2017.3.29,3.0,2017.0,6285970884.0,764072,807,36261,미국,1,1.0,15세 관람가,107.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.40%,695000.0,7.345,4721333.333,9.04
공범,한국,한국,(주)씨제이이엔엠,2013.10.24,10.0,2013.0,12333110882.0,1766285,611,51425,한국,2,1.0,15세 관람가,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.80%,1428592.143,7.34375,2648503.417,8.217916667
공범자들,한국,한국,(주)엣나인필름,2017.8.17,8.0,2017.0,2035223800.0,260514,246,10978,한국,4,0.0,15세 관람가,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10%,0.0,0.0,2651900.0,8.79
공작,한국,한국,(주)씨제이이엔엠,2018.8.8,8.0,2018.0,42788851176.0,4974520,1317,99001,한국,4,1.0,12세 관람가,137.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.40%,3579285.714,8.058571429,3267709.117,7.929767857
공정사회,한국,한국,(주)엣나인필름,2013.4.18,4.0,2013.0,97601000.0,14520,37,1355,한국,4,0.0,청소년 관람불가,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,8547.25,7.63,2044309.147,7.79925
공조,한국,한국,(주)씨제이이엔엠,2017.1.18,1.0,2017.0,63783051326.0,7817618,1392,142989,한국,3,1.0,15세 관람가,125.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.60%,2857500.0,6.954,3277753.524,8.030416667
공포의 묘지,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2019.4.10,4.0,2019.0,894409836.0,102826,564,11578,미국,3,1.0,15세 관람가,99.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
관능의 법칙,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2014.2.13,2.0,2014.0,5858771500.0,781516,591,30630,한국,3,1.0,청소년 관람불가,108.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.40%,481490.2,7.57,1169721.508,8.070595238
관상,한국,한국,(주)쇼박스,2013.9.11,9.0,2013.0,66005427500.0,9134581,1240,125073,한국,6,1.0,15세 관람가,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.30%,4227933.333,8.256833333,4241896.825,8.01521627
광대들: 풍문조작단,한국,한국,워너브러더스 코리아(주),2019.8.21,8.0,2019.0,5228976088.0,637461,806,29048,한국,7,1.0,12세 관람가,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30%,0.0,0.0,1028463.932,7.74752381
"괜찮아요, 미스터 브래드",미국,미국,"(주)영화사 진진,(주)누리픽쳐스",2017.9.21,9.0,2017.0,134945900.0,17691,135,1853,미국,1,0.0,12세 관람가,102.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,296954.25,7.735,296954.25,7.735
괴물의 아이,일본,일본,"CGV아트하우스,(주)리틀빅픽쳐스",2015.11.25,11.0,2015.0,1652580816.0,223216,363,10487,기타,5,0.0,12세 관람가,119.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,159000.0,8.353333333,55428.59667,7.8528
교회오빠,한국,한국,커넥트픽쳐스(주),2019.5.16,5.0,2019.0,896547710.0,112712,200,5245,한국,3,0.0,전체 관람가,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,22000.0,8.66,276967.875,7.528888889
구스 베이비,미국,미국,(주)이수C&E,2019.1.16,1.0,2019.0,652090360.0,91430,424,4799,미국,7,0.0,전체 관람가,89.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,1051617.25,7.94
구스범스,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016.1.14,1.0,2016.0,2221639712.0,297356,515,13477,미국,5,1.0,12세 관람가,90.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,13819.0,8.05,340967.5,8.054166667
구스범스: 몬스터의 역습,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2018.11.7,11.0,2018.0,206296600.0,25857,167,2691,미국,5,1.0,12세 관람가,90.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,13819.0,8.05,340967.5,8.054166667
국가대표 2,한국,한국,메가박스중앙(주)플러스엠,2016.8.10,8.0,2016.0,5482232042.0,709929,562,20689,한국,3,0.0,12세 관람가,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30%,0.0,0.0,2356585.444,7.854611111
국가부도의 날,한국,한국,(주)씨제이이엔엠,2018.11.28,11.0,2018.0,30845862137.0,3747952,1180,100804,한국,5,1.0,12세 관람가,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.70%,1513333.333,8.393333333,2247225.048,8.05627381
국제시장,한국,한국,(주)씨제이이엔엠,2014.12.17,12.0,2014.0,110931000000.0,14261581,2010,212664,한국,4,1.0,12세 관람가,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.10%,5392857.143,8.824285714,3243517.869,7.949261905
국제시장,한국,한국,(주)씨제이이엔엠,2014.12.17,12.0,2014.0,41089567596.0,5345677,966,63603,한국,4,1.0,12세 관람가,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.50%,5392857.143,8.824285714,3243517.869,7.949261905
군도: 민란의 시대,한국,한국,(주)쇼박스,2014.7.23,7.0,2014.0,36988022499.0,4774931,1394,67237,한국,2,1.0,15세 관람가,137.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.20%,4297642.857,8.008285714,4254666.667,7.724833333
군산: 거위를 노래하다,한국,한국,(주)트리플픽쳐스,2018.11.8,11.0,2018.0,126520500.0,15333,92,2195,한국,4,0.0,15세 관람가,121.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,17211.66667,7.868333333,1215297.208,7.957940476
군함도,한국,한국,(주)씨제이이엔엠,2017.7.26,7.0,2017.0,50510565168.0,6592151,2027,108775,한국,5,1.0,15세 관람가,132.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.90%,5765714.286,8.215714286,3237328.033,7.920414286
굿 다이노,미국,미국,월트디즈니컴퍼니코리아(주),2016.1.7,1.0,2016.0,9756167238.0,1328913,814,33127,미국,10,1.0,전체 관람가,101.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.60%,856666.6667,8.983333333,986894.4688,8.398041667
굿 라이어,미국,미국,워너브러더스 코리아(주),2019.12.5,12.0,2019.0,215325720.0,26382,324,2926,미국,2,1.0,15세 관람가,109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1832086.333,8.515,1112368.217,8.0335
굿 윌 헌팅,미국,미국,(주)영화사오원,2016.8.17,8.0,2016.0,360845800.0,46847,85,1836,미국,1,0.0,15세 관람가,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,12719.33333,7.435,809307.5,8.01
굿모닝 맨하탄,인도,인도,(주)인벤트스톤,2014.2.6,2.0,2014.0,225001000.0,31334,99,1599,기타,2,0.0,전체 관람가,133.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,32000.0,9.0,0.0,0.0
굿바이 싱글,한국,한국,(주)쇼박스,2016.6.29,6.0,2016.0,16912706195.0,2108273,841,56380,한국,3,1.0,15세 관람가,119.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.00%,375930.1667,8.116666667,3101619.048,7.648190476
궁합,한국,한국,(주)씨제이이엔엠,2018.2.28,2.0,2018.0,10478875438.0,1340117,966,52427,한국,0,1.0,12세 관람가,110.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.60%,741939.3333,7.275714286,791948.875,7.704285714
귀향,한국,한국,(주)와우픽쳐스,2016.2.24,2.0,2016.0,27249738990.0,3587173,876,90286,한국,6,0.0,15세 관람가,127.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.60%,0.0,0.0,157221.0,7.780166667
그 사람 그 사랑 그 세상,한국,한국,"THE 픽쳐스,(주)팝엔터테인먼트",2015.3.26,3.0,2015.0,149047500.0,21268,28,712,한국,4,0.0,전체 관람가,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0.0,0.0,343586.6952,7.45
그 사람 그 사랑 그 세상,한국,한국,"THE 픽쳐스,(주)팝엔터테인먼트",2014.11.20,11.0,2014.0,153085500.0,20868,55,992,한국,4,0.0,전체 관람가,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0.0,0.0,343586.6952,7.45
그 사람 추기경,한국,한국,주식회사 마운틴픽쳐스,2014.8.6,8.0,2014.0,93707100.0,13448,43,775,한국,1,0.0,전체 관람가,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,1140500.0,8.485,416845.5,7.222857143
그 후,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다",2017.7.6,7.0,2017.0,142319508.0,18648,168,2451,한국,3,0.0,0,97.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,133500.0,7.4725,328376.1,7.1775
그것,미국,미국,워너브러더스 코리아(주),2017.9.6,9.0,2017.0,7335022607.0,888836,837,35430,미국,2,1.0,15세 관람가,169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40%,0.0,0.0,0.0,0.0
그것: 두 번째 이야기,미국,미국,워너브러더스 코리아(주),2019.9.4,9.0,2019.0,5112010367.0,591346,999,25622,미국,3,1.0,15세 관람가,169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30%,520333.3333,7.74,787746.6905,8.006380952
그것만이 내 세상,한국,한국,(주)씨제이이엔엠,2018.1.17,1.0,2018.0,27450805382.0,3419339,956,95431,한국,3,1.0,12세 관람가,120.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.50%,0.0,0.0,2260245.889,8.147
그날 본 꽃의 이름을 우리는 아직 모른다,일본,일본,(주)박수엔터테인먼트,2014.2.20,2.0,2014.0,281962500.0,39349,49,1356,기타,6,0.0,12세 관람가,99.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,0.0,0.0,100600.0,9.022
"그날, 바다",한국,한국,(주)엣나인필름,2018.4.12,4.0,2018.0,4446000528.0,540631,643,30376,한국,1,0.0,15세 관람가,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.20%,0.0,0.0,1006166.667,7.721666667
그날의 분위기,한국,한국,(주)쇼박스,2016.1.14,1.0,2016.0,5149571612.0,653287,592,27186,한국,2,1.0,15세 관람가,103.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.30%,1056721.667,6.926666667,1653928.571,8.1175
그녀,미국,미국,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)",2014.5.22,5.0,2014.0,2858143500.0,350618,168,9980,미국,4,1.0,15세 관람가,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,313413.6667,8.073333333,1652608.892,8.436666667
그놈이다,한국,한국,CGV아트하우스,2015.10.28,10.0,2015.0,8096427152.0,1046015,681,38678,한국,3,0.0,15세 관람가,109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50%,571170.25,7.345,2819428.571,7.802142857
그대 이름은 장미,한국,한국,(주)리틀빅픽쳐스,2019.1.16,1.0,2019.0,735782970.0,88054,540,7704,한국,7,0.0,12세 관람가,126.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,1795439.944,7.793829932
그랑블루 리마스터링 감독판,프랑스,"프랑스,이탈리아",(주)팝파트너스,2013.7.25,7.0,2013.0,163350079.0,21385,34,713,기타,0,0.0,15세 관람가,168.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
"그래, 가족",한국,한국,월트디즈니컴퍼니코리아 유한책임회사,2017.2.15,2.0,2017.0,350293300.0,46623,361,5294,한국,4,1.0,12세 관람가,106.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,1795285.714,7.938571429,1062803.292,8.129270833
그래비티,미국,미국,"(주)스튜디오디에이치엘,주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",2018.8.29,8.0,2018.0,801074000.0,52504,52,2296,미국,2,1.0,0,90.0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.00%,312921.9167,8.078333333,689061.0,7.973333333
그래비티,미국,미국,"(주)스튜디오디에이치엘,주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",2013.10.17,10.0,2013.0,31486284600.0,3227647,661,81631,미국,2,1.0,0,90.0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.00%,312921.9167,8.078333333,689061.0,7.973333333
그래비티,미국,미국,"(주)스튜디오디에이치엘,주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",2013.10.17,10.0,2013.0,31214018600.0,3194693,636,80584,미국,2,1.0,0,90.0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2.00%,312921.9167,8.078333333,689061.0,7.973333333
그랜드 부다페스트 호텔,미국,"미국,독일","(주)피터팬픽쳐스,이십세기폭스코리아(주)",2018.9.20,9.0,2018.0,348931000.0,38622,48,2164,미국,6,1.0,15세 관람가,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,187712.0,8.472,849817.2698,7.888055556
그랜드 부다페스트 호텔,미국,"미국,독일","(주)피터팬픽쳐스,이십세기폭스코리아(주)",2014.3.20,3.0,2014.0,6019756082.0,774699,241,26377,미국,6,1.0,15세 관람가,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.40%,187712.0,8.472,849817.2698,7.888055556
그랜드 피아노,스페인,스페인,와이드 릴리즈(주),2014.4.17,4.0,2014.0,149337000.0,20961,95,1165,기타,0,0.0,15세 관람가,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
그랜드파더,한국,한국,"(주)인벤트스톤,(주)디스테이션",2016.8.31,8.0,2016.0,233692400.0,31640,288,3933,한국,3,0.0,청소년 관람불가,91.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.00%,847205.4,6.947142857,867582.2698,7.335297619
그렇게 아버지가 된다,일본,일본,(주)티캐스트콘텐츠허브,2013.12.19,12.0,2013.0,943587862.0,124208,98,3906,기타,5,0.0,전체 관람가,121.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,60928.33333,8.276666667,54994.77143,7.683666667
그렇게 아버지가 된다,일본,일본,(주)티캐스트콘텐츠허브,2013.12.19,12.0,2013.0,371549562.0,49287,41,1272,기타,5,0.0,전체 관람가,121.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,60928.33333,8.276666667,54994.77143,7.683666667
그레이스 오브 모나코,프랑스,"프랑스,미국,벨기에,이탈리아",(주)쇼박스,2014.6.18,6.0,2014.0,1753300200.0,237219,358,13079,기타,3,1.0,12세 관람가,103.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10%,101096.6,7.484,260035.0952,7.471944444
그레이의 50가지 그림자,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2015.2.26,2.0,2015.0,2918598796.0,364415,512,19227,미국,2,1.0,청소년 관람불가,105.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.20%,130170.0,7.558,60325.3,8.043
그레이트 뷰티,이탈리아,"이탈리아,프랑스",(주)영화사 진진,2014.6.12,6.0,2014.0,331791373.0,43082,61,1760,기타,3,0.0,청소년 관람불가,141.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,28059.2,7.795,44000.0,7.84
그레이트 월,미국,"미국,중국",유니버설픽쳐스인터내셔널 코리아(유),2017.2.15,2.0,2017.0,4355441358.0,501486,598,23094,미국,6,1.0,12세 관람가,103.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20%,93517.33333,7.814,713372.0667,7.76402381
그린 북,미국,미국,CGV아트하우스,2019.1.9,1.0,2019.0,3631254060.0,434899,398,18244,미국,2,0.0,12세 관람가,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,315000.0,7.886666667,357279.3667,8.6725
그린치,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2018.12.19,12.0,2018.0,4188538900.0,552970,1173,13499,미국,2,1.0,전체 관람가,89.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1068000.0,8.708,247190.4,8.548
그린치,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2018.12.19,12.0,2018.0,3675441950.0,485064,724,10998,미국,2,1.0,전체 관람가,89.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,1068000.0,8.708,247190.4,8.548
그물,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016.10.6,10.0,2016.0,426185300.0,56541,381,6278,한국,0,1.0,15세 관람가,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,1350924.703,7.732553571
극비수사,한국,한국,(주)쇼박스,2015.6.18,6.0,2015.0,22389535897.0,2860786,894,66211,한국,2,1.0,15세 관람가,108.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.30%,2736964.286,8.155,4292142.857,8.589285714
극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,일본,일본,롯데쇼핑㈜롯데엔터테인먼트,2014.1.23,1.0,2014.0,405278000.0,59611,183,1952,기타,12,1.0,전체 관람가,89.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.00%,60000.0,8.4,48572.46667,8.337777778
극장판 가면라이더 이그제이드: 트루 엔딩,일본,일본,(주)이수C&E,2018.10.9,10.0,2018.0,154121050.0,19598,326,1726,기타,7,0.0,전체 관람가,57.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,42500.0,8.655,796530.2857,7.818571429
극장판 공룡메카드: 타이니소어의 섬,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2019.1.10,1.0,2019.0,3140220420.0,410132,763,15121,한국,4,1.0,전체 관람가,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,511250.0,8.98,870000.0,7.72
극장판 꼬마버스 타요의 에이스 구출작전,한국,한국,(주)아이코닉스,2016.1.21,1.0,2016.0,905899900.0,135398,200,5395,한국,4,0.0,전체 관람가,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,197875.0,8.24,256047.6429,8.292142857
극장판 나루토 질풍전: 로드 투 닌자,일본,일본,씨너스엔터테인먼트(주),2013.2.21,2.0,2013.0,200268500.0,30123,72,941,기타,3,0.0,전체 관람가,109.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,일본,일본,와이드 릴리즈(주),2014.6.19,6.0,2014.0,104188000.0,15381,235,1378,기타,3,0.0,전체 관람가,68.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,11799.5,7.775,15474.66667,7.428888889
극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,일본,일본,(주)와우픽쳐스,2015.9.17,9.0,2015.0,816868100.0,113404,351,3522,기타,5,0.0,전체 관람가,100.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.00%,110000.0,8.5,179428.5714,8.687142857
극장판 도라에몽: 신 진구의 버스 오브 재팬,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2016.12.21,12.0,2016.0,453920100.0,59147,282,2136,기타,8,1.0,전체 관람가,103.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,115000.0,8.68,674092.8438,7.9171875
극장판 도라에몽: 진구의 남극 꽁꽁 대모험,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2017.8.10,8.0,2017.0,1181952900.0,167052,351,4274,기타,7,1.0,전체 관람가,101.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.10%,0.0,0.0,324143.4762,8.043809524
극장판 도라에몽: 진구의 보물섬,일본,일본,(주)이수C&E,2018.8.15,8.0,2018.0,1375508400.0,183220,463,5488,기타,0,0.0,전체 관람가,108.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,0.0,0.0,394799.9821,8.343630952
극장판 도라에몽: 진구의 비밀도구 박물관,일본,일본,롯데쇼핑㈜롯데엔터테인먼트,2013.7.25,7.0,2013.0,780545500.0,122172,239,3555,기타,6,1.0,전체 관람가,104.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,186666.6667,8.803333333,171215.2143,8.290714286
극장판 도라에몽: 진구의 아프리카 모험 ~베코와 5인의 탐험대~,일본,일본,(주)이수C&E,2014.9.4,9.0,2014.0,1200157300.0,168171,277,4040,기타,5,0.0,전체 관람가,109.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,115000.0,8.68,179428.5714,8.687142857
극장판 또봇: 로봇군단의 습격,한국,한국,(주)씨제이이엔엠,2017.4.27,4.0,2017.0,1090835800.0,141865,231,3905,한국,4,1.0,전체 관람가,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,0.0,0.0,582230.125,6.707142857
극장판 뛰뛰빵빵 구조대 미션: 둥둥이를 구하라!,한국,한국,메가박스중앙(주)플러스엠,2014.8.7,8.0,2014.0,144062800.0,21939,91,954,한국,3,0.0,전체 관람가,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,22000.0,7.61,207333.3333,7.98125
극장판 레이디버그: 미라클스톤의 비밀,프랑스,프랑스,(주)삼지애니메이션,2018.1.25,1.0,2018.0,254692500.0,34466,305,2311,기타,3,0.0,전체 관람가,67.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
극장판 루팡 3세 VS 명탐정 코난,일본,일본,(주)씨제이이엔엠,2014.5.29,5.0,2014.0,1585872205.0,225842,327,5429,기타,3,1.0,12세 관람가,108.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,136333.3333,8.3,99057.0,8.388333333
극장판 반지의 비밀일기,한국,한국,"(주)영화사 빅,(주)버킷스튜디오",2019.9.11,9.0,2019.0,550043170.0,68339,459,3602,한국,4,0.0,전체 관람가,72.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,3370000.0,7.938333333
극장판 뽀잉: 슈퍼 변신의 비밀,한국,한국,"(주)이수C&E,(주)시너지미디어",2018.9.20,9.0,2018.0,312710450.0,41054,294,2847,한국,5,0.0,전체 관람가,72.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,85375.0,8.25
극장판 샤이닝스타:새로운 루나퀸의 탄생!,한국,한국,(주)리틀빅픽쳐스,2019.7.18,7.0,2019.0,129098700.0,15785,117,1106,한국,4,0.0,전체 관람가,77.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,2567062.5,8.57
극장판 소드 아트 온라인 -오디널 스케일-,일본,일본,(주)박수엔터테인먼트,2017.2.23,2.0,2017.0,925453500.0,120667,124,3830,기타,3,0.0,12세 관람가,120.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.10%,120000.0,9.26,0.0,0.0
극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,일본,일본,"(주)이수C&E,(주)에이원엔터테인먼트",2017.12.14,12.0,2017.0,424665700.0,54988,207,1835,기타,5,0.0,전체 관람가,65.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
